source_file,level,index,word,ja_translation,phrase,phrase_repeat,raw_text
TOEIC_kin_kaitei_16.mp3,level_860,826,fascinating,魅力的なストーリー,a [fascinating] story,a [fascinating] story,fascinating | 魅力的なストーリー。 | A [fascinating] story. | A [fascinating] story.
TOEIC_kin_kaitei_16.mp3,level_860,827,perspective,独自の観点,a unique [perspective],a unique [perspective],perspective | 独自の観点。 | a unique [perspective]. | a unique [perspective].
TOEIC_kin_kaitei_16.mp3,level_860,828,cutting-edge,最先端技術,[cutting-edge] technology,[cutting-edge] technology,[cutting it] | 最先端技術。 | cutting edge technology. | cutting edge technology.
TOEIC_kin_kaitei_16.mp3,level_860,829,situated,そのホテルはドバイの中心街に位置している。,The hotel is [situated] in downtown Dubai.,The hotel is [situated] in downtown Dubai.,situated | そのホテルは土売の中心街に位置している。 | The hotel is [situated] in downtown Dubai. | The hotel is [situated] in downtown Dubai.
TOEIC_kin_kaitei_16.mp3,level_860,830,perfume,香水瓶,a [perfume] bottle,a [perfume] bottle,perfume | ご参照。 | a [perfume] bottle. | a [perfume] bottle.
TOEIC_kin_kaitei_16.mp3,level_860,831,comparable,これらのスマホは価格が同等だ。,These smartphones are [comparable] in price.,These smartphones are [comparable] in price.,comparable | これらのスマホは価格が同等だ。 | These smartphones are [comparable] in price. | These smartphones are [comparable] in price.
TOEIC_kin_kaitei_16.mp3,level_860,832,utilize,資源を利用する,[utilize] resources,[utilize] resources,utilize | 次元を利用する。 | [utilize] resource. | [utilize] resources.
TOEIC_kin_kaitei_16.mp3,level_860,833,correspond,顧客とやり取りする,[correspond] with clients,[correspond] with clients,correspond | ご客とやり取りする。 | [correspond] with clients. | [correspond] with clients.
TOEIC_kin_kaitei_16.mp3,level_860,834,quota,販売ノルマ,a sales [quota],a sales [quota],[quote] | 販売のるま。 | A sales quota. | A sales quota.
TOEIC_kin_kaitei_16.mp3,level_860,835,outing,年に一度の社員旅行,the annual company [outing],the annual company [outing],[outie] | 年に一度の社員旅行。 | The annual company Audi. | The annual company outing.
TOEIC_kin_kaitei_16.mp3,level_860,836,flaw,製品の欠陥を見つける,find a [flaw] in a product,find a [flaw] in a product,flaw | 製品の欠陥を見つける。 | Find a [flaw] in a product. | Find a [flaw] in a product.
TOEIC_kin_kaitei_16.mp3,level_860,837,rigorous,厳格なテストを受ける,undergo [rigorous] testing,undergo [rigorous] testing,[rigorant] | 厳格なテストをゲル。 | undergo rigorous testing. | undergo rigorous testing.
TOEIC_kin_kaitei_16.mp3,level_860,838,recyclable,ダンボールやガラスのようなリサイクル可能なもの,[recyclable] such as cardboard and glass,[recyclable] such as cardboard and glass,"recyclable | ダンボールやガラスのようなリサイクル可能なもの。 | [recyclable], such as cardboard and glass. [recyclable]. | such as cardboard and glass."
TOEIC_kin_kaitei_16.mp3,level_860,839,vital,定期的な運動は健康に不可欠だ。,Regular exercise is [vital] for your health.,Regular exercise is [vital] for your health.,vital | 定期的な運動は健康に不可欠だ。 | Regular exercise is [vital] for your health. | Regular exercise is [vital] for your health.
TOEIC_kin_kaitei_16.mp3,level_860,840,undertake,プロジェクトを引き受ける,[undertake] a project,[undertake] a project,undertake | プロセクトを引き受ける。 | [undertake] a project. | [undertake] a project.
TOEIC_kin_kaitei_16.mp3,level_860,841,season,熟練したプロ,a [seasoned] professional,a [seasoned] professional,season | 熟練したプロ。 | a [seasoned] professional. | a [seasoned] professional.
TOEIC_kin_kaitei_16.mp3,level_860,842,overwhelming,圧倒的多数の人,an [overwhelming] majority of people,an [overwhelming] majority of people,overwhelming | 圧倒的多数の人。 | an [overwhelming] majority of people. | an [overwhelming] majority of people.
TOEIC_kin_kaitei_16.mp3,level_860,843,devoted,献身的なファン,a [devoted] fan,a [devoted] fan,devoted | 健身的なファン。 | a [devoted] fan. | a [devoted] fan.
TOEIC_kin_kaitei_16.mp3,level_860,844,shed,裏庭に物置を建てる,build a [shed] in the backyard,build a [shed] in the backyard,[shit] | 裏庭に物置を立てる。 | build a shed in the backyard. | build a shed in the backyard.
TOEIC_kin_kaitei_16.mp3,level_860,845,outgoing,社交的な性格,an [outgoing] personality,an [outgoing] personality,outgoing | 社工的な性格。 | and [outgoing] personality. | and [outgoing] personality.
TOEIC_kin_kaitei_16.mp3,level_860,846,supplement,新聞の日曜版の付録,the sunday [supplement] of the newspaper,the sunday [supplement] of the newspaper,supplement | 新聞の日曜版のフロック。 | the Sunday [supplement] of the newspaper. | the Sunday [supplement] of the newspaper.
TOEIC_kin_kaitei_16.mp3,level_860,847,fertilizer,有機肥料,organic [fertilizer],organic [fertilizer],fertilizer | 勇気否定。 | Organic [fertilizer]. | Organic [fertilizer].
TOEIC_kin_kaitei_16.mp3,level_860,848,withstand,高温に耐える,[withstand] high temperature,[withstand] high temperature,[with stan] | 高音に耐える。 | with stand high temperature. | with stand high temperatures.
TOEIC_kin_kaitei_16.mp3,level_860,849,authentic,本格的なイタリア料理,[authentic] italian dishes,[authentic] italian dishes,authentic | 本格的なイタリア料理。 | [authentic] Italian dishes. | [authentic] Italian dishes.
TOEIC_kin_kaitei_16.mp3,level_860,850,landlord,家主と入居者,[landlord] and tenants,[landlord] and tenants,landlord | やなしと入居者。 | [landlord] and tenant. | [landlord] and tenants.
TOEIC_kin_kaitei_16.mp3,level_860,851,[reframe],展示品に触れるのは控えてください。,Please refrain from touching the exhibit.,Please refrain from touching the exhibits.,[reframe] | 展示品に触れるのは控えてください。 | Please refrain from touching the exhibit. | Please refrain from touching the exhibits.
TOEIC_kin_kaitei_16.mp3,level_860,852,allocate,研究開発に資金を割り当てる。,[allocate] funds for research and development.,[allocate] funds for research and development.,allocate | 研究開発に資金を割り当てる。 | [allocate] funds for research and development. | [allocate] funds for research and development.
TOEIC_kin_kaitei_16.mp3,level_860,853,transcript,公式の成績証明書。,an official [transcript].,an official [transcript].,transcript | 公式の成績証明書。 | an official [transcript]. | an official [transcript].
TOEIC_kin_kaitei_16.mp3,level_860,854,trustee,理事会。,A Board of [trustees],A Board of [trustees],trustee | 理事会。 | A Board of [trustees] | A Board of [trustees]
TOEIC_kin_kaitei_16.mp3,level_860,855,[adhesive],そのカフェは劇場に臨接している。,The café is adjacent to the theatre.,The café is adjacent to the theatre.,[adhesive] | そのカフェは劇場に臨接している。 | The café is adjacent to the theatre. | The café is adjacent to the theatre.
TOEIC_kin_kaitei_16.mp3,level_860,856,[navit],プロの料理人も初心者の料理人も同様に。,Professional and novice cooks alike.,Professional and novice cooks alike.,[navit] | プロの料理人も初心者の料理人も同様に。 | Professional and novice cooks alike. | Professional and novice cooks alike.
TOEIC_kin_kaitei_16.mp3,level_860,857,subsidiary,公会社を設立する。,Establish a [subsidiary].,Establish a [subsidiary].,subsidiary | 公会社を設立する。 | Establish a [subsidiary]. | Establish a [subsidiary].
TOEIC_kin_kaitei_16.mp3,level_860,858,periodic,定期的な危機のメンテナンス。,[periodic] maintenance of equipment.,[periodic] maintenance of equipment.,periodic | 定期的な危機のメンテナンス。 | [periodic] maintenance of equipment. | [periodic] maintenance of equipment.
TOEIC_kin_kaitei_16.mp3,level_860,859,assorted,爪合わせのチョコレート一箱。,A box of [assorted] chocolate.,A box of [assorted] chocolates.,assorted | 爪合わせのチョコレート一箱。 | A box of [assorted] chocolate. | A box of [assorted] chocolates.
TOEIC_kin_kaitei_16.mp3,level_860,860,[understand],そのレストランは人手不足だ。,The restaurant is understaffed.,The restaurant is understaffed.,[understand] | そのレストランは人手不足だ。 | The restaurant is understaffed. | The restaurant is understaffed.
TOEIC_kin_kaitei_16.mp3,level_860,861,[mari],かいめな投資。,a modest investment.,a modest investment.,[mari] | かいめな投資。 | a modest investment. | a modest investment.
TOEIC_kin_kaitei_16.mp3,level_860,862,accumulate,ポイントを溜める。,[accumulate] points.,[accumulate] points.,accumulate | ポイントを溜める。 | [accumulate] points. | [accumulate] points.
TOEIC_kin_kaitei_16.mp3,level_860,863,consent,庶面による同意なしに。,without written [consent].,without written [consent].,consent | 庶面による同意なしに。 | without written [consent]. | without written [consent].
TOEIC_kin_kaitei_16.mp3,level_860,864,optimistic,オリビアは会社の将来について落観的だ。,Olivia is [optimistic] about the company's future.,Olivia is [optimistic] about the company's future.,optimistic | オリビアは会社の将来について落観的だ。 | Olivia is [optimistic] about the company's future. | Olivia is [optimistic] about the company's future.
TOEIC_kin_kaitei_16.mp3,level_860,865,intensive,2週間の集中コース。,a two-week [intensive] course.,a two-week [intensive] course.,intensive | 2週間の集中コース。 | a two-week [intensive] course. | a two-week [intensive] course.
TOEIC_kin_kaitei_16.mp3,level_860,866,endeavor,皆様の今後の努力に幸運がありますように。,Good luck in your future [endeavors]!,Good luck in your future [endeavors].,endeavor | 皆様の今後の努力に幸運がありますように。 | Good luck in your future [endeavors]! | Good luck in your future [endeavors].
TOEIC_kin_kaitei_16.mp3,level_860,867,adhere,会社の規定に忠実に従う。,[adhere] to company policy.,[adhere] to company policies.,adhere | 会社の規定に忠実に従う。 | [adhere] to company policy. | [adhere] to company policies.
TOEIC_kin_kaitei_16.mp3,level_860,868,dispatch,技術者を派遣する。,[dispatch] an engineer.,[dispatch] an engineer.,dispatch | 技術者を派遣する。 | [dispatch] an engineer. | [dispatch] an engineer.
TOEIC_kin_kaitei_16.mp3,level_860,869,ample,十分な収納スペース。,[ample] storage space.,[ample] storage space.,ample | 十分な収納スペース。 | [ample] storage space. | [ample] storage space.
TOEIC_kin_kaitei_16.mp3,level_860,870,protocol,安全手順に従う。,Follow safety [protocol].,Follow safety [protocols].,protocol | 安全手順に従う。 | Follow safety [protocol]. | Follow safety [protocols].
TOEIC_kin_kaitei_16.mp3,level_860,871,[on vale],計画を公表する。,unveil a plan.,unveil a plan.,[on vale] | 計画を公表する。 | unveil a plan. | unveil a plan.
TOEIC_kin_kaitei_16.mp3,level_860,872,[art is it],地元の芸術家と職人。,local artists and artisans.,local artists and artisans.,[art is it] | 地元の芸術家と職人。 | local artists and artisans. | local artists and artisans.
TOEIC_kin_kaitei_16.mp3,level_860,873,[top knock],一流のカスタマーサービス。,Top Notch customer service.,Top Notch Customer Service.,[top knock] | 一流のカスタマーサービス。 | Top Notch customer service. | Top Notch Customer Service.
TOEIC_kin_kaitei_16.mp3,level_860,874,distraction,職場での邪魔を最小限にする。,Minimize [distractions] at work.,Minimize [distractions] at work.,distraction | 職場での邪魔を最小限にする。 | Minimize [distractions] at work. | Minimize [distractions] at work.
TOEIC_kin_kaitei_16.mp3,level_860,875,autograph,グプタさんがここに来てサインをします。,Mr. Gupta will be here signing [autograph].,Mr. Gupta will be here signing [autographs].,autograph | グプタさんがここに来てサインをします。 | Mr. Gupta will be here signing [autograph]. | Mr. Gupta will be here signing [autographs].
